contract addresses and deployment tx hashes:
mnist_v1_sop25_subsop7 deployed at addr=0x03a23b37fe727ac5e3aa603bc5f24d135065da674d880a01201d9230f88cd745 with tx_hash=0x2994a9b6a2c7ea6485a4cdd9c3afe668c657202f7e57bdd94973309bcc6e0e7
mnist_v1_sop26 deployed at addr=0x035c2f0cbea6ef3744d1412b6ee620f7bff010ed0fd6ef132824cf1264334707 with tx_hash=0x136eeadfcf5b6c7ee39fcf3dc883b77c3020d35de463462d47827e2396e0aae
mnist_v1_sop26_subsop0 deployed at addr=0x0694df500cc238fb452a56cbe5a826ab3907278ab93abf63341058a90d2a68af with tx_hash=0x51c71b53a0bd6b781d58b608d4fae642ee3cf6ed7429cfd22e4909608950ae2
mnist_v1_sop26_subsop1 deployed at addr=0x039c1d85c46cbfe0b1b955ca33862650c924105befc82d1258d8cc9d07b612c6 with tx_hash=0x6a0b937d378114e698d8cdfd46c3dc57d2c9fe39ce8c3efd091d94b0dcb4b47
mnist_v1_sop26_subsop2 deployed at addr=0x010487e4d1ef35cd6a7c0a3976d96a1902a4aacd322bd380f9e9ec261aa8341d with tx_hash=0x51d675e7fc3a757a9ca151f61f4cf9f23e8103bbdcfb98e8cec9f6c132133ec
mnist_v1_sop26_subsop3 deployed at addr=0x079ffa355b56f835a8c9e7b3b876d6786164d84e0e245a6f9c36dac2a1d13c38 with tx_hash=0x6fe6c20d2b3945e78dc44c1835b23dac78b5a7d81f664a792ba5b1f847bed42
mnist_v1_sop26_subsop4 deployed at addr=0x018303ed954fa22989ed872da3133e00fefc2a6c0de2d154cdf31862c30d0185 with tx_hash=0x353ac8e478d17d6d628368d972c2c0d90f72d66953f11aedfc3d31b9d916e4f
mnist_v1_sop26_subsop5 deployed at addr=0x0326809799eb4b54bcba8a308c5b3bcc968da7a1583639c4d6d555da3a73a15f with tx_hash=0x1d9e3c6473893da4adf414d4fd543db79b55242ca2dab01ee2693ce4e668375
mnist_v1_sop26_subsop6 deployed at addr=0x0671fde15f46625e095e2a015fedc1d652ea0982bfb4ce6061c98522bd299284 with tx_hash=0x31eba2274fead8bd5198e4c9e01df1b9e06becb237f1ca10cb7a058a6a4e5c3
mnist_v1_sop26_subsop7 deployed at addr=0x05aae8693d9df610e66abf4b2030f40747c9f6735060a18186dfb7faa93702d4 with tx_hash=0xd413a9d0f3c2c8bc775a13178a3e9f4c5129a14bc0001519803b4313f93176
mnist_v1_sop27 deployed at addr=0x02158da135c472789ad9d6227051ba38b8256b25996a44ea8255b8481da96018 with tx_hash=0x386973dee53ec5ec7a71e1fb6680638cb77e1ab7d2ce56a6de4e1efea745a62
mnist_v1_sop27_subsop0 deployed at addr=0x079f2afe3d1f3466888116fd03df18c890daad0ce88987f167e4f6ce355bc616 with tx_hash=0x7b8b3ab4566c1b07ed4654f0b5f17f26884e9bb0a7f0d9895d95c50d37a1326
mnist_v1_sop27_subsop1 deployed at addr=0x03468511720d557c57288c7067bcc4bf716929669c20754749e0f6132911aac4 with tx_hash=0x4d76c52900b0cf28ff2ab6df8ada7066dc0b3c5feb3207d64f770d9f13f0ccb
mnist_v1_sop27_subsop2 deployed at addr=0x068efba392bd72604a52853c933490cfc657330c4bf1a468cc3f3bc8e15f0fb6 with tx_hash=0x73294ac3d6400773db5f5114e11110dae9b870c96c2af4ef9fa282c2847b8a
mnist_v1_sop27_subsop3 deployed at addr=0x05fac135a5131cccfb188fe28deb33d62caeff65ee76e90ff02cf873191da639 with tx_hash=0x45d018e4c7559d4e7a1337a50cf82f8cbf38bdb6b0d1d07007fada38f97d8f3
mnist_v1_sop27_subsop4 deployed at addr=0x01d4e30abb9bcc5881e7a67b68f258ec4e92b7de65377df416fb679972f89880 with tx_hash=0x26ad5bceab59b589ae75af40695b324d224acf47ef9225a3ad6caf9b296120a
mnist_v1_sop27_subsop5 deployed at addr=0x00a3a7732fa615182ddb8f4584447354d657b46bdcdb985297633c45741c2134 with tx_hash=0x66a04dfdf8a3c24d28be84ea7e55b3d590e0ee2f7d15157964d31447edb16fc
mnist_v1_sop27_subsop6 deployed at addr=0x05b4586f316ae4f791ea6f48451e65111108f2526850d6950ba354bf7cd0f6f8 with tx_hash=0x5edda56768ef186bfe40e9e00b709f1fbc3b08e614572287015f96b92340685
mnist_v1_sop27_subsop7 deployed at addr=0x030ec6bf9838537b0e64847f06f2474501b65b8ae4e47deb7a6324e6627da83b with tx_hash=0x57198e97834c550e81deca3490161e99ae7419e00509a1e836703c31c9687f0
mnist_v1_sop28 deployed at addr=0x03306f1d1a0a7445c05e117bec9f4dd62a779fe209b2791fd100e2549416ae60 with tx_hash=0x5b65449a798f11a7dc4215a04edb028f7d4bcb8a1ebccadc18719c069a36ed6
mnist_v1_sop28_subsop0 deployed at addr=0x0155fc4ff09db18d16cdcb0071abe571355ee1429ed5952b639c34b70b1f6c01 with tx_hash=0x5cbf6f64c4039959b675168a61b8ef0037ee4309a6866275e5a3f84363eb887
mnist_v1_sop28_subsop1 deployed at addr=0x015d19f408bfac4510dd2822eebacde088b94d55a3cd1e1b71030b185fa476bb with tx_hash=0x362e5241765de5fc003b4fa554a79efda1edf49cc2460487f8b4ab76add89c7
mnist_v1_sop28_subsop2 deployed at addr=0x043f5860bd0cd9849ade2c0b8798c47a5ff8a61ae1bff7f946beac51d9e21b43 with tx_hash=0x60f23981c65146d98f4323c4913ade5bae0a15a7de395e19e2619731a60f8c6
mnist_v1_sop28_subsop3 deployed at addr=0x00f994185d85430fba063beb3aa41e3785cf677080c0e3691d8eb00fa9f43fd9 with tx_hash=0x529a8f349e64df4c51085f1911b7145d745b11c0bd0d4541538a0e0ddc2e8b
mnist_v1_sop28_subsop4 deployed at addr=0x07bc796ee83af3af9720da3051c2b8b310451b0ae10dfe279907e5a57df18a74 with tx_hash=0x16232aa38742d935fb7a9a9adcefbc1d1a9bea54b8a993549d63f8c28ff6de
mnist_v1_sop28_subsop5 deployed at addr=0x015e3bdd40f9f423e0b0d455da1b280b83d4d6ddfc598c80ee58502d0b966f56 with tx_hash=0x55f6a112619e9615f98af3b400c8545d895c63b9459132620d3980622b8692
mnist_v1_sop28_subsop6 deployed at addr=0x0156ecb9070de4269f2b3b8a5bd67cd6b6d6b5f6a40d7841605dc0ee92332682 with tx_hash=0x54bd8571d9cca07e82c70ae895a596f6e374a18d6707d40971208f223db9dba
mnist_v1_sop28_subsop7 deployed at addr=0x05b127af924de6d6060be8b93245471f94784cc62b4b344db7c9db9ed15ac23c with tx_hash=0x38a798e3826a7af8b365f56e53151ba7cd15954206dcc243bfeacd4bb8e2dd2
mnist_v1_sop29 deployed at addr=0x07800e204b5c2e4ef332d47b760bdb94c8f191a472472011caa073ef3e7919b0 with tx_hash=0x568e9eb7c36df9ecfd68398fce724a613c4912c6e73e7af43d287ebefa2eb66
mnist_v1_sop29_subsop0 deployed at addr=0x06839242949a2c74a2c8aa8b6a024cc338289071c22fc1430bde6f2c6c9a59df with tx_hash=0x64a16c991be51fb4db2566af7a77a2b241e33067de5dc25e1f7efc15b19f2e0
mnist_v1_sop29_subsop1 deployed at addr=0x0491fe98923e269718b569b82eda520861ed5e8f0d2bb9b63c2ee7852a976542 with tx_hash=0x4291b6d85d7d11712a7bd732a64148df585ab853dfb07f1b74347fe7de5be85
mnist_v1_sop29_subsop2 deployed at addr=0x0759868c6992ffef924b2239c4c6fd534b7b7fcc03be7e6a75e047c2812573ac with tx_hash=0x5eac7d0564b72c87e3f1413c982221cef730b909a4954774799dbf5266a1f6b
mnist_v1_sop29_subsop3 deployed at addr=0x0623db86f23db2a518e658e2340b92251acd632f9681e98530809e9b307ac89e with tx_hash=0x5217986df8982fcc25ec4e09515654780fe8f79788b0ab2a06177d2746bbf45
mnist_v1_sop29_subsop4 deployed at addr=0x04ae0916e0f2e661c7b0b6ec2b7a378716dd8dc070be773e6ebd6fd91c4b7390 with tx_hash=0x74df2cb1b7464a94b2665ba4b3b06149a6a96ec7eaf0ffcd7b0b4775a5859db
mnist_v1_sop29_subsop5 deployed at addr=0x06f18c1e65eda4c69acb89407027550ece72ff013bfd439c963d0aaf55a269dc with tx_hash=0x7833d7e698ea143ae05a09b0b47900ffa5fdce56839367b812fb1713a9e291f
mnist_v1_sop29_subsop6 deployed at addr=0x0128420ce2edb59e1b1f3b7a8cd6a6f9f17dea655f875141dc04bbc06ec22024 with tx_hash=0x75f9c105a5921663b63fdb779e5583bfb3ba6fd92003f5fd847e12c7d3ce930
mnist_v1_sop29_subsop7 deployed at addr=0x048c46f7a84751513ec48ad87ba39b203dda58dd95cef9fd2b605e63f4f1046a with tx_hash=0x616ef3f8077a464d762a6846932d83a20d9b7fbe1bdcac53380e5b289d6f5d7
mnist_v1_sop30 deployed at addr=0x01570a9c5f5df9e7f4388e02145f37b7f3696b7f73e178ad9be0ef6624ebb351 with tx_hash=0x66e4ba377a620d18dbf10084f6c7d6b23f4036da603ddb9304482981419dca1
mnist_v1_sop30_subsop0 deployed at addr=0x07f7ff529a4df0b54057fd396006b6c38ca62bb12fe084f269edc0e1c63baf49 with tx_hash=0x37597cc827257ad00052eb12066849e08a5aec75a7062cec591f22645d652c2
mnist_v1_sop30_subsop1 deployed at addr=0x0000a6c1b66a939e66fb9623523ea24f56a9fcbf9eed0119f0f38c1f24c383d8 with tx_hash=0x47a898d4ba68ae561ccb1dcee605727bcbe3760712b4b7b97d8674bd1f45e70
mnist_v1_sop30_subsop2 deployed at addr=0x00e1ad2d8693059d8d9ac56caf4ea91a1ece17f38f6627c13139d1a2883bf06b with tx_hash=0x603a4445126fc6da91c3e895e6af869c9d091c7588e7430c9190810e87ea8b0
mnist_v1_sop30_subsop3 deployed at addr=0x02b667adcee434304ea9b2a21d36280623c3faeb573f6c783089143ee5fa2cf0 with tx_hash=0x7c3558b36ba8e341ae0ae079cf18a2a8ee76aca35f35e8e61d801b7041ce5db
mnist_v1_sop30_subsop4 deployed at addr=0x04cecdcb4fc39b6a02e2c76e67a995f379577de3531a3f8cc62333f50cb4bfaf with tx_hash=0x3440cdc8f1ae097017f834eb186e984a248624cadaf5bb840904819335f485c
mnist_v1_sop30_subsop5 deployed at addr=0x037f9ec242b6af48cb772d102eb4d5128b0caafa23ef62e705a66a2842b3d819 with tx_hash=0x52756ac6a44bab396e359a0b948299a30ba3463190dd64cf01957bf7b115554
mnist_v1_sop30_subsop6 deployed at addr=0x04e784c1a6a93a1911c7f2d4130104e54c36bd994db9049912782fe042b6d21d with tx_hash=0x349d0849dd96eec8745cce74bf573db6653090750574ff169ce2c02f9660573
mnist_v1_sop30_subsop7 deployed at addr=0x0250b93dd38c436907c20c212a6a0463aa8e15dd726f8dd223fb97bd3e5c5449 with tx_hash=0x38b1366da918dccfe4b69312e12380aa0715dc899580f5055d7e856b37e621b
mnist_v1_sop31 deployed at addr=0x06d89ac87d73e7703ce8fa85fff084f2f96f4915ea4ebb53b4d0ef5c1bf1c567 with tx_hash=0x3916b1904798b13cfde68d9e4c5fa78a582d60a0257dcbbe3440a00b1ee586d
mnist_v1_sop31_subsop0 deployed at addr=0x0504b99984c6b60306a2ab0ef5256a428697342d47fc44435cdc81fa68246d4c with tx_hash=0xb048d6d1d9a4fae1d808bfecc8c07c7d0346b1ac57ca8fca050f7ba623d468
mnist_v1_sop31_subsop1 deployed at addr=0x03ac7d896e60103537a22d12a19f6404ec9a6ef43c795a6ccc2af6cc59690fcf with tx_hash=0x68c7bee96b9699539312e1c097f56c67b341ca49eaf10c5671899de3523062d
mnist_v1_sop31_subsop2 deployed at addr=0x02f3cf1b1ac435a48dcd1380ca10acdc0f291e3bbb781fa27c03bc70cd967956 with tx_hash=0x87173602ef00b7c5e2527538b345b769f1fd6c705bf4671506d19c38306ede
mnist_v1_sop31_subsop3 deployed at addr=0x06dfdc2caa69726f91e84c64ba739ef5e059ddd115571e4a3b3d3276bb4765b0 with tx_hash=0x3794aac0233de56be8a643ff0b5c1ce4764e920fdd07eb0c8e223805a64bbe7
mnist_v1_sop31_subsop4 deployed at addr=0x022be83839c3ea27709a46068f463de4731271cc36e174f585c0aa9bb4dfc5b0 with tx_hash=0x7a2ad089d3b47e19e7cc14253e99f5a3363305730ed91a40cfa83e7e0f4db79
mnist_v1_sop31_subsop5 deployed at addr=0x016876947375b0c629899868be04c822b3e5d63dfdb2a22e2c5c4073fa17550f with tx_hash=0x5e8c6ca398eb8c760ed672b54a94f55a78b54685b12d7fa9393a9f77d75fb61
mnist_v1_sop31_subsop6 deployed at addr=0x056910c91e59e0cedb168b503356148a902e6935a7bf02ca89ce3ab46f4537b4 with tx_hash=0x624828db994a6c1b23660ed7b99d7872dca712228efdd58e196bd6888db1efd
mnist_v1_sop31_subsop7 deployed at addr=0x02eb811f458a995096ff65cc3dc2ca3a494ac25f1453ecf9d159aee1a57ea2e0 with tx_hash=0xbf0eecbcafeded4c517758ed93087638ef460fd94e2be5b247b4f1fb9b744d
mnist_z_sop0 deployed at addr=0x06404c77336adf276944f30e560d059b488b90465ebdfc35a2c6a45d0789ee6c with tx_hash=0x41502facce88b52aa286a39e6671925828d20ffef8f90e8155ec5953f5d3a04
mnist_z_sop1 deployed at addr=0x06175d0f66f7345b185cce4d2fcd37c72afcca29e04e318f95f400bfb9263ff2 with tx_hash=0x37f9df224ee50f4eeb90dfc520b6b6c5892672443e285fd48e06f432cc0728e
mnist_z_sop2 deployed at addr=0x02446171a90286bb63fe63d793496073e3e35e343369369eb3f25d6ce7653d42 with tx_hash=0x7d3373e3155314329016142ff1f44c9213e0a6b0246bd3876fe868774fb100a
mnist_z_sop3 deployed at addr=0x047010d75b0018c4db2632374fe174267cf4de7d238648b36d405d7835b4dc50 with tx_hash=0x7bf2b74138cbffcea52ac971f434e17c6e14ef54b30da7bc2d268db52d9d61d
mnist_z_sop4 deployed at addr=0x01de310d0cbc4f101d1617bf2c6f184d7073f24aea45a42ad313822eb7cc62d2 with tx_hash=0x2d2e85f35cb46f117ee83edd387b2ecb35825351f116b4bc9b6683be3e242f2
mnist_z_sop5 deployed at addr=0x0294d2a25d14b84310365240c2c59c5daebc4144458b0cacba254095346db634 with tx_hash=0x756372a4cf4ae6f6d2e5760fb2f148e2713ccbdb7f06c4c8d3074c2661eb0b
mnist_z_sop6 deployed at addr=0x04f63eac4c2c134e2202e4b6db38798b64947dba15969bafd5f7721938436699 with tx_hash=0xabe5a375c6852904d3c3fc205d68ce000b80ae1cd382b9aba1d8acec8ee20
mnist_z_sop7 deployed at addr=0x0069c66f7dfeb7a609fd57bf4210bd338b4e587916b30270817d1d79b1eb1209 with tx_hash=0x4d5dc68f7abf27fa47eda443fd06713ef0b05f9657437112fd81ca498090e16
mnist_z_sop8 deployed at addr=0x0370af246a10ef94a650647f528c8559a4d384f0600e1851cab7d45f22d86580 with tx_hash=0x40a81118d8e45356ccd4c9b5cdb25c736321ca8c03d110a216922cc727bc12d
mnist_z_sop9 deployed at addr=0x0348d05f80d3fe21f119a3312b5fefec7c744dbb265a29ab7eea9c73ffa595dc with tx_hash=0x7dfa39f0d7cb5bccd4f8304389d284dcd05f0ecc2397928bedce3bc4cf46064

